"Wine_name","Wine_url","Wine_points","Wine_points_url","Wine_price","Wine_price_url","Wine_review","Wine_review_url"
"Grans-Fassian 2007 Piesporter Goldtröpfchen Spätlese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/grans-fassian-2007-piesporter-goldtropfchen-spatlese-riesling-mosel-saar-ruwer","91","http://www.winemag.com/buying-guide/grans-fassian-2007-piesporter-goldtropfchen-spatlese-riesling-mosel-saar-ruwer","$37","http://www.winemag.com/buying-guide/grans-fassian-2007-piesporter-goldtropfchen-spatlese-riesling-mosel-saar-ruwer","A succulent style that should have enormous appeal. Honey, pineapple and melon ...","http://www.winemag.com/buying-guide/grans-fassian-2007-piesporter-goldtropfchen-spatlese-riesling-mosel-saar-ruwer"
"Dr. H. Thanisch (Erben Thanisch) 2007 Bernkasteler Badstube Spätlese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-thanisch-2007-bernkasteler-badstube-spatlese-riesling-mosel-saar-ruwer","90","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-thanisch-2007-bernkasteler-badstube-spatlese-riesling-mosel-saar-ruwer","$28","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-thanisch-2007-bernkasteler-badstube-spatlese-riesling-mosel-saar-ruwer","At 9.5% alcohol and with plenty of residual sugar, this is rather ...","http://www.winemag.com/buying-guide/dr-h-thanisch-erben-thanisch-2007-bernkasteler-badstube-spatlese-riesling-mosel-saar-ruwer"
"Joh. Haart 2007 Piesporter Goldtröpfchen Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/joh-haart-2007-piesporter-goldtropfchen-kabinett-riesling-mosel-saar-ruwer","90","http://www.winemag.com/buying-guide/joh-haart-2007-piesporter-goldtropfchen-kabinett-riesling-mosel-saar-ruwer","$23","http://www.winemag.com/buying-guide/joh-haart-2007-piesporter-goldtropfchen-kabinett-riesling-mosel-saar-ruwer","A creamy-textured, medium-bodied kabinett, Haart's 2007 features some leesy complexity upfront, then ...","http://www.winemag.com/buying-guide/joh-haart-2007-piesporter-goldtropfchen-kabinett-riesling-mosel-saar-ruwer"
"Reichsgraf von Kesselstatt 2007 Josephshofer Spätlese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2007-josephshofer-spatlese-riesling-mosel-saar-ruwer","90","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2007-josephshofer-spatlese-riesling-mosel-saar-ruwer","$46","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2007-josephshofer-spatlese-riesling-mosel-saar-ruwer","With its delicate aromas of flowers, fresh greens and a hint of ...","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2007-josephshofer-spatlese-riesling-mosel-saar-ruwer"
"Schloss Reinhartshausen 2006 Erbach Schlossberg Erstes Gewächs Riesling (Rheingau)","http://www.winemag.com/buying-guide/schloss-reinhartshausen-2006-erbach-schlossberg-erstes-gewachs-riesling-rheingau","90","http://www.winemag.com/buying-guide/schloss-reinhartshausen-2006-erbach-schlossberg-erstes-gewachs-riesling-rheingau","$40","http://www.winemag.com/buying-guide/schloss-reinhartshausen-2006-erbach-schlossberg-erstes-gewachs-riesling-rheingau","At 13.5% alcohol, this is pretty ripe Riesling, broad in the mouth ...","http://www.winemag.com/buying-guide/schloss-reinhartshausen-2006-erbach-schlossberg-erstes-gewachs-riesling-rheingau"
"Willi Haag 2007 Brauneberger Juffer Auslese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/willi-haag-2007-brauneberger-juffer-auslese-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/willi-haag-2007-brauneberger-juffer-auslese-riesling-mosel-saar-ruwer","$39","http://www.winemag.com/buying-guide/willi-haag-2007-brauneberger-juffer-auslese-riesling-mosel-saar-ruwer","Presents an admirable blend of melon, lime, slate, mint and petrol, folding ...","http://www.winemag.com/buying-guide/willi-haag-2007-brauneberger-juffer-auslese-riesling-mosel-saar-ruwer"
"Dr. Pauly Bergweiler 2007 Bernkasteler alte Badstube am Doctorberg Auslese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/dr-pauly-bergweiler-2007-bernkasteler-alte-badstube-am-doctorberg-auslese-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/dr-pauly-bergweiler-2007-bernkasteler-alte-badstube-am-doctorberg-auslese-riesling-mosel-saar-ruwer","$58","http://www.winemag.com/buying-guide/dr-pauly-bergweiler-2007-bernkasteler-alte-badstube-am-doctorberg-auslese-riesling-mosel-saar-ruwer","This plump, sweet auslese epitomizes the Pauly Bergweiler style. Honeydew and orange ...","http://www.winemag.com/buying-guide/dr-pauly-bergweiler-2007-bernkasteler-alte-badstube-am-doctorberg-auslese-riesling-mosel-saar-ruwer"
"Willi Haag 2007 Brauneberger Juffer Spätlese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/willi-haag-2007-brauneberger-juffer-spatlese-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/willi-haag-2007-brauneberger-juffer-spatlese-riesling-mosel-saar-ruwer","$29","http://www.winemag.com/buying-guide/willi-haag-2007-brauneberger-juffer-spatlese-riesling-mosel-saar-ruwer","Willi Haag's 2007 spätlese from the Juffer boasts a high-class mélange of ...","http://www.winemag.com/buying-guide/willi-haag-2007-brauneberger-juffer-spatlese-riesling-mosel-saar-ruwer"
"S.A. Prüm 2006 Ürziger Würzgarten Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/sa-prum-2006-urziger-wurzgarten-kabinett-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/sa-prum-2006-urziger-wurzgarten-kabinett-riesling-mosel-saar-ruwer","$24","http://www.winemag.com/buying-guide/sa-prum-2006-urziger-wurzgarten-kabinett-riesling-mosel-saar-ruwer","Released in the U.S. a bit later than most German wines, Raimund ...","http://www.winemag.com/buying-guide/sa-prum-2006-urziger-wurzgarten-kabinett-riesling-mosel-saar-ruwer"
"Joh. Haart 2007 Piesporter Goldtröpfchen Auslese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/joh-haart-2007-piesporter-goldtropfchen-auslese-riesling-mosel-saar-ruwer","89","http://www.winemag.com/buying-guide/joh-haart-2007-piesporter-goldtropfchen-auslese-riesling-mosel-saar-ruwer","$32","http://www.winemag.com/buying-guide/joh-haart-2007-piesporter-goldtropfchen-auslese-riesling-mosel-saar-ruwer","Kicks off with intensely petrol-like aromas and hints of vegetable oil rather ...","http://www.winemag.com/buying-guide/joh-haart-2007-piesporter-goldtropfchen-auslese-riesling-mosel-saar-ruwer"
"Reichsgraf von Kesselstatt 2007 Scharzhofberger Kabinett Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2007-scharzhofberger-kabinett-riesling-mosel-saar-ruwer","88","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2007-scharzhofberger-kabinett-riesling-mosel-saar-ruwer","$29","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2007-scharzhofberger-kabinett-riesling-mosel-saar-ruwer","This plump, medium-bodied kabinett seems destined for early maturity, as it relies ...","http://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2007-scharzhofberger-kabinett-riesling-mosel-saar-ruwer"
"Maximin Grünhäuser 2007 Herrenberg Spätlese Riesling (Mosel-Saar-Ruwer)","http://www.winemag.com/buying-guide/maximin-grunhauser-2007-herrenberg-spatlese-riesling-mosel-saar-ruwer","88","http://www.winemag.com/buying-guide/maximin-grunhauser-2007-herrenberg-spatlese-riesling-mosel-saar-ruwer","$32","http://www.winemag.com/buying-guide/maximin-grunhauser-2007-herrenberg-spatlese-riesling-mosel-saar-ruwer","Intensely diesel-like on the nose, almost to the point of nuttiness, then ...","http://www.winemag.com/buying-guide/maximin-grunhauser-2007-herrenberg-spatlese-riesling-mosel-saar-ruwer"
"Schloss Johannisberger 2007 Silberlack Erstes Gewächs Riesling (Rheingau)","http://www.winemag.com/buying-guide/schloss-johannisberger-2007-silberlack-erstes-gewachs-riesling-rheingau","88","http://www.winemag.com/buying-guide/schloss-johannisberger-2007-silberlack-erstes-gewachs-riesling-rheingau","N/A","http://www.winemag.com/buying-guide/schloss-johannisberger-2007-silberlack-erstes-gewachs-riesling-rheingau","This seems a bit simple and confected for an Erstes Gewächs offering, ...","http://www.winemag.com/buying-guide/schloss-johannisberger-2007-silberlack-erstes-gewachs-riesling-rheingau"
"Baron Knyphausen 2007 Hattenheimer Wisselbrunnen Erstes Gewächs Riesling (Rheingau)","http://www.winemag.com/buying-guide/baron-knyphausen-2007-hattenheimer-wisselbrunnen-erstes-gewachs-riesling-rheingau","87","http://www.winemag.com/buying-guide/baron-knyphausen-2007-hattenheimer-wisselbrunnen-erstes-gewachs-riesling-rheingau","N/A","http://www.winemag.com/buying-guide/baron-knyphausen-2007-hattenheimer-wisselbrunnen-erstes-gewachs-riesling-rheingau","This is a decidedly nonfruity Riesling, marked instead by aromas of petrol ...","http://www.winemag.com/buying-guide/baron-knyphausen-2007-hattenheimer-wisselbrunnen-erstes-gewachs-riesling-rheingau"
"Müller-Catoir 2007 Breumel in den Mauren Trockenbeerenauslese Riesling (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauren-trockenbeerenauslese-riesling-pfalz","97","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauren-trockenbeerenauslese-riesling-pfalz","N/A","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauren-trockenbeerenauslese-riesling-pfalz","The smoky, minerally aspects of the site show through even a thick ...","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauren-trockenbeerenauslese-riesling-pfalz"
"Müller-Catoir 2007 Bergergarten Trockenbeerenauslese Muskateller (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-bergergarten-trockenbeerenauslese-muscat-muskateller-pfalz","96","http://www.winemag.com/buying-guide/muller-catoir-2007-bergergarten-trockenbeerenauslese-muscat-muskateller-pfalz","N/A","http://www.winemag.com/buying-guide/muller-catoir-2007-bergergarten-trockenbeerenauslese-muscat-muskateller-pfalz","Floral, musky and spicy, this is almost a little Gewürztraminer-like on the ...","http://www.winemag.com/buying-guide/muller-catoir-2007-bergergarten-trockenbeerenauslese-muscat-muskateller-pfalz"
"Geh. Rat Dr. von Bassermann-Jordan 2007 Ruppertsberger Reiterpfad Trockenbeerenauslese - 375 ml Riesling (Pfalz)","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2007-ruppertsberger-reiterpfad-trockenbeerenauslese-375-ml-riesling-pfalz","95","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2007-ruppertsberger-reiterpfad-trockenbeerenauslese-375-ml-riesling-pfalz","$333","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2007-ruppertsberger-reiterpfad-trockenbeerenauslese-375-ml-riesling-pfalz","The numbers on this wine are amazing (380 g/l residual sugar, 17 ...","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2007-ruppertsberger-reiterpfad-trockenbeerenauslese-375-ml-riesling-pfalz"
"Eugen Müller 2007 Forster Ungeheuer Beerenauslese Riesling (Pfalz)","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-ungeheuer-beerenauslese-riesling-pfalz","94","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-ungeheuer-beerenauslese-riesling-pfalz","N/A","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-ungeheuer-beerenauslese-riesling-pfalz","Unlike many BAs, which can often be dominated by dried-apricot/botrytis notes, this ...","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-ungeheuer-beerenauslese-riesling-pfalz"
"Eugen Müller 2004 Forster Stift Eiswein Riesling (Pfalz)","http://www.winemag.com/buying-guide/eugen-muller-2004-forster-stift-eiswein-riesling-pfalz","93","http://www.winemag.com/buying-guide/eugen-muller-2004-forster-stift-eiswein-riesling-pfalz","$77","http://www.winemag.com/buying-guide/eugen-muller-2004-forster-stift-eiswein-riesling-pfalz","There's great purity of fruit here in the wine's sweet flavors of ...","http://www.winemag.com/buying-guide/eugen-muller-2004-forster-stift-eiswein-riesling-pfalz"
"Ökonomierat Rebholz 2007 Kastanienbusch Grosses Gewächs Riesling (Pfalz)","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-kastanienbusch-grosses-gewachs-riesling-pfalz","93","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-kastanienbusch-grosses-gewachs-riesling-pfalz","$90","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-kastanienbusch-grosses-gewachs-riesling-pfalz","Like the Im Sonnenschein, this wine shows a touch of green on ...","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-kastanienbusch-grosses-gewachs-riesling-pfalz"
"Georg Mosbacher 2007 Forster Ungeheuer Auslese Riesling (Pfalz)","http://www.winemag.com/buying-guide/georg-mosbacher-2007-forster-ungeheuer-auslese-riesling-pfalz","92","http://www.winemag.com/buying-guide/georg-mosbacher-2007-forster-ungeheuer-auslese-riesling-pfalz","$62","http://www.winemag.com/buying-guide/georg-mosbacher-2007-forster-ungeheuer-auslese-riesling-pfalz","While this wine is absolutely loaded with fruit—ranging from pineapple to hints ...","http://www.winemag.com/buying-guide/georg-mosbacher-2007-forster-ungeheuer-auslese-riesling-pfalz"
"Von Buhl 2007 Forster Ungeheuer Auslese Riesling (Pfalz)","http://www.winemag.com/buying-guide/von-buhl-2007-forster-ungeheuer-auslese-riesling-pfalz","92","http://www.winemag.com/buying-guide/von-buhl-2007-forster-ungeheuer-auslese-riesling-pfalz","$40","http://www.winemag.com/buying-guide/von-buhl-2007-forster-ungeheuer-auslese-riesling-pfalz","A wonderfully poised auslese, balancing 11% alcohol with moderate sweetness and ample ...","http://www.winemag.com/buying-guide/von-buhl-2007-forster-ungeheuer-auslese-riesling-pfalz"
"Müller-Catoir 2007 Haardter Burgergarten Spätlese Riesling (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-haardter-burgergarten-spatlese-riesling-pfalz","92","http://www.winemag.com/buying-guide/muller-catoir-2007-haardter-burgergarten-spatlese-riesling-pfalz","$60","http://www.winemag.com/buying-guide/muller-catoir-2007-haardter-burgergarten-spatlese-riesling-pfalz","This terrific spätlese features honey and spice and everything nice. This turns ...","http://www.winemag.com/buying-guide/muller-catoir-2007-haardter-burgergarten-spatlese-riesling-pfalz"
"Müller-Catoir 2007 Mandelring Auslese Scheurebe (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-mandelring-auslese-other-white-scheurebe-pfalz","92","http://www.winemag.com/buying-guide/muller-catoir-2007-mandelring-auslese-other-white-scheurebe-pfalz","$66","http://www.winemag.com/buying-guide/muller-catoir-2007-mandelring-auslese-other-white-scheurebe-pfalz","Shows off some of Scheurebe's exotic personality, delivering banana notes alongside pink ...","http://www.winemag.com/buying-guide/muller-catoir-2007-mandelring-auslese-other-white-scheurebe-pfalz"
"Müller-Catoir 2007 Breumel in den Mauern Grosses Gewächs Riesling (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauern-grosses-gewachs-riesling-pfalz","92","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauern-grosses-gewachs-riesling-pfalz","$85","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauern-grosses-gewachs-riesling-pfalz","From a parcel within the Burgergarten vineyard, this is an explosively mineral ...","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauern-grosses-gewachs-riesling-pfalz"
"Müller-Catoir 2007 Gimmeldingen Mandelgarten Spätlese Trocken Riesling (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-gimmeldingen-mandelgarten-spatlese-trocken-riesling-pfalz","92","http://www.winemag.com/buying-guide/muller-catoir-2007-gimmeldingen-mandelgarten-spatlese-trocken-riesling-pfalz","$60","http://www.winemag.com/buying-guide/muller-catoir-2007-gimmeldingen-mandelgarten-spatlese-trocken-riesling-pfalz","Labels like this one are probably what confuse American consumers, but the ...","http://www.winemag.com/buying-guide/muller-catoir-2007-gimmeldingen-mandelgarten-spatlese-trocken-riesling-pfalz"
"Müller-Catoir 2007 Schlössel Beerenauslese Rieslaner (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-schlossel-beerenauslese-other-white-rieslaner-pfalz","92","http://www.winemag.com/buying-guide/muller-catoir-2007-schlossel-beerenauslese-other-white-rieslaner-pfalz","N/A","http://www.winemag.com/buying-guide/muller-catoir-2007-schlossel-beerenauslese-other-white-rieslaner-pfalz","Dried apricots and herbal-grassy-peapod notes vie on the nose, but the flavors ...","http://www.winemag.com/buying-guide/muller-catoir-2007-schlossel-beerenauslese-other-white-rieslaner-pfalz"
"Eugen Müller 2007 Forster Kirchenstück Auslese Riesling (Pfalz)","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kirchenstuck-auslese-riesling-pfalz","92","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kirchenstuck-auslese-riesling-pfalz","$35","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kirchenstuck-auslese-riesling-pfalz","Amazing minerality in such a ripe wine. This boasts an almost smoky, ...","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kirchenstuck-auslese-riesling-pfalz"
"Ökonomierat Rebholz 2007 Vom Rotliegenden Spätlese Trocken Riesling (Pfalz)","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-vom-rotliegenden-spatlese-trocken-riesling-pfalz","92","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-vom-rotliegenden-spatlese-trocken-riesling-pfalz","$45","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-vom-rotliegenden-spatlese-trocken-riesling-pfalz","This wine boasts enchanting aromas of peaches and honey, wrapped in a ...","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-vom-rotliegenden-spatlese-trocken-riesling-pfalz"
"Geh. Rat Dr. von Bassermann-Jordan 2006 Forster Jesuitengarten Grosses Gewächs Spätlese Trocken Riesling (Pfalz)","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2006-forster-jesuitengarten-grosses-gewachs-spatlese-trocken-riesling-pfalz","91","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2006-forster-jesuitengarten-grosses-gewachs-spatlese-trocken-riesling-pfalz","$57","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2006-forster-jesuitengarten-grosses-gewachs-spatlese-trocken-riesling-pfalz","This is a rich, full-bodied dry Riesling. Honey, baked fruit and dried ...","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2006-forster-jesuitengarten-grosses-gewachs-spatlese-trocken-riesling-pfalz"
"Eugen Müller 2007 Forster Kichenstück Cyriakus Spätlese Trocken Riesling (Pfalz)","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kichenstuck-cyriakus-spatlese-trocken-riesling-pfalz","91","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kichenstuck-cyriakus-spatlese-trocken-riesling-pfalz","$41","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kichenstuck-cyriakus-spatlese-trocken-riesling-pfalz","From an old clone yielding smaller berries and having a longer hang ...","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kichenstuck-cyriakus-spatlese-trocken-riesling-pfalz"
"Geh. Rat Dr. von Bassermann-Jordan 2006 Forster Stift Ausles Riesling (Pfalz)","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2006-forster-stift-ausles-riesling-pfalz","91","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2006-forster-stift-ausles-riesling-pfalz","$44","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2006-forster-stift-ausles-riesling-pfalz","Thickly textured, rich and sweet, this is an unctuous auslese, yet one ...","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2006-forster-stift-ausles-riesling-pfalz"
"Ökonomierat Rebholz 2007 Vom Muschelkalk Spätlese Trocken Riesling (Pfalz)","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-vom-muschelkalk-spatlese-trocken-riesling-pfalz","91","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-vom-muschelkalk-spatlese-trocken-riesling-pfalz","$48","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-vom-muschelkalk-spatlese-trocken-riesling-pfalz","This stunning dry Riesling somehow manages to seamlessly combine such disparate elements ...","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-vom-muschelkalk-spatlese-trocken-riesling-pfalz"
"Eugen Müller 2007 Forster Ungeheuer Spätlese Riesling (Pfalz)","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-ungeheuer-spatlese-riesling-pfalz","91","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-ungeheuer-spatlese-riesling-pfalz","$31","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-ungeheuer-spatlese-riesling-pfalz","The Müller family has coaxed incredible fruit into this wine, which is ...","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-ungeheuer-spatlese-riesling-pfalz"
"Müller-Catoir 2007 Breumel in den Mauern Auslese Riesling (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauern-auslese-riesling-pfalz","91","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauern-auslese-riesling-pfalz","$96","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauern-auslese-riesling-pfalz","Honeyed pineapple slices meet sweaty-salty notes on the nose, then turn succulently ...","http://www.winemag.com/buying-guide/muller-catoir-2007-breumel-in-den-mauern-auslese-riesling-pfalz"
"Geh. Rat Dr. von Bassermann-Jordan 2007 Deidesheimer Hohenmorgen Auslese Riesling (Pfalz)","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2007-deidesheimer-hohenmorgen-auslese-riesling-pfalz","91","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2007-deidesheimer-hohenmorgen-auslese-riesling-pfalz","N/A","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2007-deidesheimer-hohenmorgen-auslese-riesling-pfalz","This sweet, luscious Riesling shows an incredible array of fruit character, ranging ...","http://www.winemag.com/buying-guide/geh-rat-dr-von-bassermann-jordan-2007-deidesheimer-hohenmorgen-auslese-riesling-pfalz"
"Georg Mosbacher 2007 Forster Freundstück Grosses Gewächs Riesling (Pfalz)","http://www.winemag.com/buying-guide/georg-mosbacher-2007-forster-freundstuck-grosses-gewachs-riesling-pfalz","91","http://www.winemag.com/buying-guide/georg-mosbacher-2007-forster-freundstuck-grosses-gewachs-riesling-pfalz","$62","http://www.winemag.com/buying-guide/georg-mosbacher-2007-forster-freundstuck-grosses-gewachs-riesling-pfalz","Tasted from tank just prior to bottling, this is a rounder, riper ...","http://www.winemag.com/buying-guide/georg-mosbacher-2007-forster-freundstuck-grosses-gewachs-riesling-pfalz"
"Ökonomierat Rebholz 2007 Im Sonnenschein Grosses Gewächs Riesling (Pfalz)","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-im-sonnenschein-grosses-gewachs-riesling-pfalz","91","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-im-sonnenschein-grosses-gewachs-riesling-pfalz","$90","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-im-sonnenschein-grosses-gewachs-riesling-pfalz","Starts off with aromas of green gage plum and hints of honey, ...","http://www.winemag.com/buying-guide/okonomierat-rebholz-2007-im-sonnenschein-grosses-gewachs-riesling-pfalz"
"Eugen Müller 2007 Forster Kirchenstück Spätlese Trocken Riesling (Pfalz)","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kirchenstuck-spatlese-trocken-riesling-pfalz","90","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kirchenstuck-spatlese-trocken-riesling-pfalz","$38","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kirchenstuck-spatlese-trocken-riesling-pfalz","An impressive offering from a winery on the upswing, this boasts filigreed ...","http://www.winemag.com/buying-guide/eugen-muller-2007-forster-kirchenstuck-spatlese-trocken-riesling-pfalz"
"Fitz-Ritter 2006 Beerenauslese Rieslaner (Pfalz)","http://www.winemag.com/buying-guide/fitz-ritter-2006-beerenauslese-other-white-rieslaner-pfalz","90","http://www.winemag.com/buying-guide/fitz-ritter-2006-beerenauslese-other-white-rieslaner-pfalz","$47","http://www.winemag.com/buying-guide/fitz-ritter-2006-beerenauslese-other-white-rieslaner-pfalz","Verging on orange in color, this intensely botrytized wine from one of ...","http://www.winemag.com/buying-guide/fitz-ritter-2006-beerenauslese-other-white-rieslaner-pfalz"
"Dr. Wehrheim 2007 Birkweiler Kastanienbusch Spontaneous Spätlese Riesling (Pfalz)","http://www.winemag.com/buying-guide/dr-wehrheim-2007-birkweiler-kastanienbusch-spontaneous-spatlese-riesling-pfalz","90","http://www.winemag.com/buying-guide/dr-wehrheim-2007-birkweiler-kastanienbusch-spontaneous-spatlese-riesling-pfalz","$39","http://www.winemag.com/buying-guide/dr-wehrheim-2007-birkweiler-kastanienbusch-spontaneous-spatlese-riesling-pfalz","At the outset, this wine doesn't seem very minerally. Instead, it delivers ...","http://www.winemag.com/buying-guide/dr-wehrheim-2007-birkweiler-kastanienbusch-spontaneous-spatlese-riesling-pfalz"
"Lingenfelder 2007 Freinsheimer Musikantenbuckel Kabinett Riesling (Pfalz)","http://www.winemag.com/buying-guide/lingenfelder-2007-freinsheimer-musikantenbuckel-kabinett-riesling-pfalz","90","http://www.winemag.com/buying-guide/lingenfelder-2007-freinsheimer-musikantenbuckel-kabinett-riesling-pfalz","$23","http://www.winemag.com/buying-guide/lingenfelder-2007-freinsheimer-musikantenbuckel-kabinett-riesling-pfalz","An atypically light, delicate style of Riesling for the Pfalz, with lime ...","http://www.winemag.com/buying-guide/lingenfelder-2007-freinsheimer-musikantenbuckel-kabinett-riesling-pfalz"
"Müller-Catoir 2007 Haardt Kabinett Trocken Muskateller (Pfalz)","http://www.winemag.com/buying-guide/muller-catoir-2007-haardt-kabinett-trocken-muscat-muskateller-pfalz","90","http://www.winemag.com/buying-guide/muller-catoir-2007-haardt-kabinett-trocken-muscat-muskateller-pfalz","$32","http://www.winemag.com/buying-guide/muller-catoir-2007-haardt-kabinett-trocken-muscat-muskateller-pfalz","Floral, spicy and a bit Gewürztraminer-like on the nose, this is a ...","http://www.winemag.com/buying-guide/muller-catoir-2007-haardt-kabinett-trocken-muscat-muskateller-pfalz"
"Knipser 2006 Kalkmergel Spätlese Trocken Riesling (Pfalz)","http://www.winemag.com/buying-guide/knipser-2006-kalkmergel-spatlese-trocken-riesling-pfalz","90","http://www.winemag.com/buying-guide/knipser-2006-kalkmergel-spatlese-trocken-riesling-pfalz","$42","http://www.winemag.com/buying-guide/knipser-2006-kalkmergel-spatlese-trocken-riesling-pfalz","Kalkmergel refers to a soil type (chalky), rather than a specific vineyard ...","http://www.winemag.com/buying-guide/knipser-2006-kalkmergel-spatlese-trocken-riesling-pfalz"
